Project ID,Project Name,Project Type,Location,Start Date,End Date,Project Status,Priority,Task ID,Task Name,Task Status,Assigned To,Hours Spent,Budget,Actual Cost,Progress,Duplicate Task ID(within project),tokens,w2v_0,w2v_1,w2v_2,w2v_3,w2v_4,w2v_5,w2v_6,w2v_7,w2v_8,w2v_9,w2v_10,w2v_11,w2v_12,w2v_13,w2v_14,w2v_15,w2v_16,w2v_17,w2v_18,w2v_19,w2v_20,w2v_21,w2v_22,w2v_23,w2v_24,w2v_25,w2v_26,w2v_27,w2v_28,w2v_29,w2v_30,w2v_31,w2v_32,w2v_33,w2v_34,w2v_35,w2v_36,w2v_37,w2v_38,w2v_39,w2v_40,w2v_41,w2v_42,w2v_43,w2v_44,w2v_45,w2v_46,w2v_47,w2v_48,w2v_49,w2v_50,w2v_51,w2v_52,w2v_53,w2v_54,w2v_55,w2v_56,w2v_57,w2v_58,w2v_59,w2v_60,w2v_61,w2v_62,w2v_63,w2v_64,w2v_65,w2v_66,w2v_67,w2v_68,w2v_69,w2v_70,w2v_71,w2v_72,w2v_73,w2v_74,w2v_75,w2v_76,w2v_77,w2v_78,w2v_79,w2v_80,w2v_81,w2v_82,w2v_83,w2v_84,w2v_85,w2v_86,w2v_87,w2v_88,w2v_89,w2v_90,w2v_91,w2v_92,w2v_93,w2v_94,w2v_95,w2v_96,w2v_97,w2v_98,w2v_99
P004,Road Expansion Project 004,Infrastructure,Texas,25-04-2024 00:00,05-05-2024 00:00,Completed,High,T002,Task 002 of Road Expansion Project 004,In Progress,Charlie,26,9707,0,0.99,False,"['Task', '002', 'of', 'Road', 'Expansion', 'Project', '004']",-0.005612499,0.008636157,0.0036788615,0.020409944,0.0005048167,-0.02847382,0.028243646,0.057965845,-0.029666584,-0.040658172,0.0013983045,-0.0343244,0.0054466897,0.02796742,0.009334293,0.0026952564,0.028943652,0.0004979633,-0.015254005,-0.05785511,0.01671274,0.00566735,0.022075163,-0.017222352,0.007965094,0.007373169,-0.016304748,0.016339839,-0.020817282,0.0075224587,0.03320622,-0.014212591,0.0077353544,-0.04512475,-0.016682222,0.02379368,0.024869245,-0.0053581605,-0.01693585,-0.0061263167,0.008767632,-0.013805964,-0.016242292,0.0074639837,0.02440748,-0.014112966,-0.01994862,-0.010554322,0.015801009,0.0152987745,0.011916963,-0.014901442,-0.015198554,-0.006799253,-0.010321791,-0.00040090244,0.013251145,-0.0070141787,-0.013920842,0.005265829,-0.002439866,-0.011634501,0.037182268,0.011133569,-0.022970777,0.043165438,0.007740059,0.025170473,-0.032490086,0.020524858,0.00041499946,0.025457243,0.022133043,0.00059394166,0.027019154,0.0027178663,0.013774923,0.01646791,-0.009418411,-0.005284565,-0.031710573,-0.0047291294,-0.00691833,0.023955205,-0.011113237,-0.016473565,0.028781936,0.0020932725,0.016565809,0.0089556025,0.017921552,0.017034506,0.018541524,-0.0050244667,0.050319083,0.0076402226,0.013416783,-0.0064156265,0.012404473,0.009879603
P004,Road Expansion Project 004,Infrastructure,Texas,25-04-2024 00:00,10-05-2024 00:00,Completed,Medium,T003,Task 003 of Road Expansion Project 004,Pending,Charlie,18,5712,0,0.74,False,"['Task', '003', 'of', 'Road', 'Expansion', 'Project', '004']",-0.005411911,0.007517407,0.0026847054,0.020431476,0.00037239498,-0.027211431,0.0281744,0.057505656,-0.031245615,-0.038747508,-0.00082940486,-0.03441636,0.0037121747,0.029248731,0.0074089942,0.0024389937,0.027323797,0.002110819,-0.013319916,-0.059732284,0.016633363,0.004809956,0.021896482,-0.017331216,0.008946725,0.007187842,-0.017173205,0.01656105,-0.02237068,0.007606565,0.03419749,-0.013416189,0.008942251,-0.0463049,-0.01604354,0.021748785,0.023183221,-0.0040395185,-0.015721725,-0.0074180937,0.008549166,-0.015548848,-0.018582406,0.009163651,0.024293324,-0.015571107,-0.019979818,-0.010202518,0.017004564,0.0147007825,0.011913339,-0.014386086,-0.012416273,-0.0060635465,-0.009575221,-0.0013935025,0.0116216075,-0.009628669,-0.014865644,0.0049921465,-0.0017834741,-0.013269321,0.03655293,0.011453702,-0.024093851,0.044032913,0.0093000755,0.02540125,-0.03292102,0.023251826,-0.0012236992,0.026930805,0.021940278,-0.0004014527,0.027864654,0.00437288,0.01419005,0.016801447,-0.007564121,-0.0070413304,-0.032238018,-0.0066539,-0.0071401885,0.023284571,-0.011864318,-0.017263537,0.02879705,0.0017086028,0.015591211,0.00964314,0.019526726,0.016557718,0.019436061,-0.00520999,0.049488306,0.0065134293,0.013444683,-0.004710403,0.012952668,0.011161451
P005,Bridge Maintenance Project 005,Maintenance,Michigan,30-06-2024 00:00,31-07-2025 00:00,Behind,Medium,T001,Task 001 of Bridge Maintenance Project 005,Pending,Charlie,18,3453,0,0.78,False,"['Task', '001', 'of', 'Bridge', 'Maintenance', 'Project', '005']",-0.004080345,0.006880671,0.005064731,0.017228333,-0.0027781634,-0.026789421,0.02820662,0.057744123,-0.032380465,-0.03834459,-0.0008181474,-0.033808533,0.004694521,0.027417064,0.009464784,-0.00025682538,0.030315904,0.0014357718,-0.01610761,-0.058526993,0.016997246,0.004822395,0.022963287,-0.02120774,0.00591742,0.0070363944,-0.015984185,0.011443253,-0.020028738,0.011586315,0.036485594,-0.016816676,0.0076160925,-0.051323984,-0.017454559,0.019993888,0.021605555,-0.004250757,-0.016239611,-0.009689343,0.009737252,-0.0153586315,-0.014616043,0.0075466754,0.022640908,-0.01625829,-0.019640213,-0.011625097,0.0129774865,0.015038258,0.013094124,-0.017174069,-0.01075571,-0.00580279,-0.014190597,-0.00014372736,0.016440371,-0.005607446,-0.015449466,0.0052520065,-0.00086361717,-0.013328348,0.033092327,0.009862334,-0.022738364,0.048055228,0.009143098,0.0255927,-0.03289152,0.020515325,-0.0014785368,0.026974693,0.022542061,-0.0010992314,0.029424816,0.0010731429,0.016328929,0.019120231,-0.010505381,-0.00569015,-0.032191355,-0.008326144,-0.0073901815,0.024241878,-0.0118564395,-0.015488125,0.02584908,0.0026804137,0.013974942,0.010491102,0.023407627,0.012887931,0.016259167,-0.007803018,0.046855956,0.011400431,0.015282032,-0.006898753,0.012808973,0.0088830395
P005,Bridge Maintenance Project 005,Maintenance,California,30-06-2024 00:00,02-08-2024 00:00,Behind,Medium,T002,Task 002 of Bridge Maintenance Project 005,Completed,Frank,7,2896,2643,1.0,False,"['Task', '002', 'of', 'Bridge', 'Maintenance', 'Project', '005']",-0.00406388,0.008007497,0.0052665216,0.0187061,-0.00076785486,-0.027699528,0.028611464,0.05941851,-0.031221757,-0.039282057,0.0012325135,-0.033531737,0.006369895,0.02853586,0.011204214,0.0006352775,0.032993153,0.0015065124,-0.017230704,-0.05860086,0.018951679,0.0047511198,0.023585165,-0.02131213,0.005676823,0.008025823,-0.015814874,0.013690761,-0.020399919,0.010839355,0.03652037,-0.016366515,0.0074491384,-0.05143634,-0.0172787,0.020278586,0.022588653,-0.00588618,-0.018698301,-0.007999117,0.009079849,-0.013950319,-0.013019067,0.007630012,0.024296667,-0.015749175,-0.019560888,-0.013277118,0.012951176,0.015241528,0.013551622,-0.016281035,-0.013507842,-0.008540979,-0.013947074,-0.00049443974,0.015546941,-0.0033348661,-0.013939694,0.00584745,-0.002034408,-0.012773903,0.03368913,0.011101222,-0.023211237,0.047775686,0.009065128,0.02696829,-0.032864496,0.020909665,-0.0010015464,0.026136404,0.021735841,-0.0005224301,0.02979838,-0.00076631474,0.017306494,0.020027759,-0.011578092,-0.006071859,-0.03464879,-0.006652605,-0.007800485,0.026556043,-0.012230149,-0.014958569,0.028453335,0.0021342714,0.014235378,0.008915133,0.021445986,0.0118045425,0.017720366,-0.007825778,0.047895145,0.010764501,0.016680265,-0.006859142,0.012300911,0.009247755
P005,Bridge Maintenance Project 005,Maintenance,Virginia,30-06-2024 00:00,30-06-2025 00:00,Behind,High,T003,Task 003 of Bridge Maintenance Project 005,Pending,Grace,0,6463,0,0.04,False,"['Task', '003', 'of', 'Bridge', 'Maintenance', 'Project', '005']",-0.0038632918,0.0068887463,0.004272365,0.018727632,-0.0009002766,-0.02643714,0.028542219,0.058958314,-0.032800786,-0.03737139,-0.0009951959,-0.03362369,0.0046353796,0.029817173,0.009278915,0.00037901482,0.031373303,0.0031193686,-0.015296615,-0.06047803,0.018872302,0.003893726,0.023406481,-0.021420995,0.006658454,0.0078404965,-0.01668333,0.013911972,-0.021953316,0.010923461,0.03751164,-0.015570114,0.008656034,-0.052616484,-0.016640019,0.01823369,0.02090263,-0.004567537,-0.017484177,-0.009290894,0.0088613825,-0.015693203,-0.015359184,0.0093296785,0.024182511,-0.017207315,-0.019592086,-0.012925313,0.014154731,0.014643536,0.013547997,-0.01576568,-0.010725562,-0.007805272,-0.013200504,-0.0014870396,0.013917401,-0.0059493566,-0.014884497,0.0055737672,-0.0013780158,-0.014408724,0.03305979,0.011421354,-0.024334311,0.048643168,0.0106251445,0.027199065,-0.033295434,0.023636634,-0.0026402452,0.027609972,0.021543074,-0.0015178246,0.03064388,0.0008886989,0.01772162,0.020361295,-0.009723803,-0.007828624,-0.035176236,-0.008577375,-0.008022343,0.025885407,-0.012981228,-0.015748542,0.028468449,0.0017496016,0.013260781,0.0096026715,0.02305116,0.011327752,0.018614903,-0.008011301,0.047064368,0.009637709,0.016708164,-0.005153918,0.012849106,0.010529603
P006,Office Building Renovation Project 006,Renovation,Michigan,09-08-2024 00:00,11-09-2024 00:00,Behind,Low,T001,Task 001 of Office Building Renovation Project 006,Completed,Alice,9,3206,2739,1.0,False,"['Task', '001', 'of', 'Office', 'Building', 'Renovation', 'Project', '006']",-0.0014441337,0.007236506,0.0056373924,0.012323031,-0.0016481322,-0.0249924,0.028213304,0.054736204,-0.029883454,-0.039296236,0.00090315304,-0.032842066,0.0034713133,0.023418095,0.00701862,-0.0015129731,0.026987562,0.0023118313,-0.01375704,-0.059732206,0.01371869,0.0054920027,0.024249442,-0.019969098,0.0030064236,0.0057385224,-0.01374411,0.010625438,-0.020379681,0.012374026,0.030903913,-0.016056871,0.010740048,-0.045401894,-0.015781408,0.018805461,0.018381285,-0.003524614,-0.0141438255,-0.00821141,0.010385418,-0.015836408,-0.017168712,0.009699432,0.022145655,-0.015792836,-0.018720958,-0.012100868,0.014063122,0.015007237,0.00829243,-0.01692595,-0.010781019,-0.0059996317,-0.010088014,0.0016340722,0.011774468,-0.007028833,-0.011409132,0.007331172,-0.001047295,-0.014041354,0.03290043,0.009769218,-0.02252619,0.04409995,0.0078127,0.023654131,-0.03371784,0.017720079,0.00041722762,0.025857132,0.023636892,0.0021808085,0.024608234,0.00403352,0.01605903,0.0138172805,-0.011982162,-0.0050469055,-0.029284358,-0.0053660283,-0.0091784755,0.025822865,-0.011664836,-0.015913025,0.025132552,0.00317823,0.016314786,0.010001787,0.02012348,0.013869772,0.0147055015,-0.005551606,0.04419725,0.009312527,0.015285551,-0.0075763715,0.013311541,0.0075012944
P006,Office Building Renovation Project 006,Renovation,North Carolina,09-08-2024 00:00,11-09-2024 00:00,Behind,Medium,T002,Task 002 of Office Building Renovation Project 006,Completed,Frank,40,6477,6402,1.0,False,"['Task', '002', 'of', 'Office', 'Building', 'Renovation', 'Project', '006']",-0.0014297271,0.008222478,0.005813959,0.013616075,0.000110887944,-0.025788745,0.028567541,0.056201294,-0.028869584,-0.04011652,0.0026974813,-0.03259987,0.004937265,0.02439704,0.008540621,-0.0007323831,0.029330155,0.0023737294,-0.014739745,-0.05979684,0.015428816,0.0054296376,0.024793584,-0.020060437,0.002795901,0.0066042733,-0.013595963,0.0125920065,-0.020704467,0.011720436,0.030934345,-0.015662981,0.010593963,-0.045500204,-0.015627531,0.019054571,0.019241495,-0.0049556084,-0.016295178,-0.006732462,0.009810191,-0.0146041345,-0.015771357,0.009772351,0.023594446,-0.015347361,-0.018651549,-0.013546386,0.0140401,0.015185098,0.00869274,-0.016144546,-0.013189135,-0.008395547,-0.009874932,0.0013271988,0.010992718,-0.005040325,-0.0100880815,0.007852185,-0.0020717373,-0.013556216,0.03342263,0.010853244,-0.022939954,0.043855354,0.0077444767,0.024857776,-0.033694193,0.018065127,0.00083459413,0.02512363,0.022931447,0.0026855096,0.024935102,0.0024239947,0.016914401,0.014611366,-0.012920784,-0.005380901,-0.031434618,-0.0039016819,-0.009537491,0.02784776,-0.011991831,-0.015449662,0.027411276,0.0027003554,0.016542668,0.008622813,0.018407045,0.012921806,0.015984047,-0.0055715204,0.045106538,0.008756088,0.016509006,-0.0075417124,0.012866987,0.00782042
P006,Office Building Renovation Project 006,Renovation,Pennsylvania,09-08-2024 00:00,20-02-2025 00:00,Behind,High,T003,Task 003 of Office Building Renovation Project 006,In Progress,Charlie,40,8634,0,0.07,False,"['Task', '003', 'of', 'Office', 'Building', 'Renovation', 'Project', '006']",-0.0012542123,0.007243572,0.004944072,0.013634915,-4.9810405e-06,-0.024684155,0.028506953,0.05579862,-0.030251237,-0.038444687,0.00074823556,-0.032680333,0.0034195643,0.025518188,0.006855985,-0.0009566129,0.027912786,0.0037849788,-0.013047419,-0.061439365,0.015359362,0.004679418,0.024637237,-0.020155692,0.0036548276,0.006442112,-0.0143558625,0.012785566,-0.022063687,0.011794029,0.031801704,-0.014966129,0.011649997,-0.046532832,-0.015068687,0.017265288,0.017766224,-0.003801797,-0.015232819,-0.007862766,0.009619033,-0.016129158,-0.01781896,0.01125956,0.02349456,-0.016623234,-0.018678846,-0.013238557,0.015093211,0.014661855,0.008689569,-0.015693609,-0.010754639,-0.0077518024,-0.009221682,0.0004586739,0.0095668705,-0.0073280055,-0.010914784,0.0076127127,-0.0014973939,-0.014986685,0.03287196,0.01113336,-0.023922645,0.044614397,0.009109491,0.025059706,-0.034071263,0.020451223,-0.0005992673,0.026413001,0.02276278,0.0018145395,0.025674915,0.0038721315,0.017277636,0.014903211,-0.01129828,-0.0069180704,-0.03189613,-0.0055858563,-0.009731616,0.027260954,-0.012649026,-0.01614089,0.027424501,0.0023637693,0.015689895,0.009224409,0.019811573,0.012504615,0.016766768,-0.0057338527,0.044379607,0.0077701453,0.016533418,-0.0060496414,0.013346657,0.008942037
P007,Apartment Complex Development Project 007,Other,California,06-08-2024 00:00,17-11-2024 00:00,On Track,High,T001,Task 001 of Apartment Complex Development Project 007,Pending,Ivy,32,2552,0,0.62,False,"['Task', '001', 'of', 'Apartment', 'Complex', 'Development', 'Project', '007']",-0.00055413693,0.008261609,0.0030717948,0.014660158,0.0007466852,-0.026826542,0.03241332,0.055874407,-0.03112401,-0.0387509,-0.0023683254,-0.032919575,0.005158155,0.02651354,0.009023087,-0.00145175,0.02717347,0.0023135715,-0.014148036,-0.058733582,0.017078731,0.0053921896,0.021056829,-0.020591702,0.0041559497,0.004313528,-0.014730486,0.009574048,-0.016996969,0.01033919,0.034872677,-0.015392071,0.007821644,-0.045223672,-0.016937824,0.022140903,0.019902319,-0.00050022535,-0.011568434,-0.01208174,0.011145554,-0.015952313,-0.013397595,0.012501095,0.023328854,-0.01358839,-0.02077105,-0.012700153,0.015712595,0.013943115,0.008503883,-0.01578761,-0.010282254,-0.008168347,-0.009181453,0.0024736412,0.014888216,-0.005794319,-0.012726415,0.0055614323,-0.00097453897,-0.01252888,0.033127338,0.008227681,-0.020891704,0.04516712,0.008768,0.025702678,-0.033459388,0.016315365,-0.0012669468,0.024311692,0.02501559,0.002496314,0.027550248,0.0038162866,0.016457113,0.018916192,-0.012164737,-0.0064708446,-0.030242821,-0.006497409,-0.008152769,0.023154734,-0.005817322,-0.0153938355,0.027981412,0.0014526111,0.013896475,0.00646687,0.020985987,0.015583848,0.01737646,-0.004570697,0.0476377,0.008990078,0.013033807,-0.0066404943,0.014225526,0.008573203
P007,Apartment Complex Development Project 007,Other,Florida,06-08-2024 00:00,29-11-2024 00:00,On Track,Medium,T002,Task 002 of Apartment Complex Development Project 007,Pending,Grace,25,4699,0,0.85,False,"['Task', '002', 'of', 'Apartment', 'Complex', 'Development', 'Project', '007']",-0.0005397303,0.0092475815,0.0032483614,0.015953204,0.0025057052,-0.027622886,0.032767557,0.057339497,-0.03011014,-0.039571185,-0.00057399715,-0.03267738,0.0066241072,0.027492486,0.010545089,-0.00067116006,0.029516064,0.0023754695,-0.015130742,-0.058798216,0.018788857,0.005329824,0.021600971,-0.020683039,0.003945427,0.005179279,-0.014582339,0.011540617,-0.017321752,0.0096856,0.034903105,-0.014998182,0.007675559,-0.045321982,-0.016783947,0.022390014,0.02076253,-0.0019312197,-0.013719786,-0.010602794,0.010570327,-0.01472004,-0.01200024,0.012574015,0.024777643,-0.013142916,-0.020701641,-0.0141456695,0.015689572,0.014120976,0.0089041935,-0.015006207,-0.01269037,-0.010564262,-0.00896837,0.0021667676,0.0141064655,-0.0038058113,-0.011405364,0.0060824454,-0.001998981,-0.0120437415,0.033649538,0.009311708,-0.021305468,0.044922523,0.008699777,0.026906319,-0.03343574,0.016660413,-0.0008495804,0.023578191,0.024310146,0.0030010152,0.027877117,0.002206761,0.017312482,0.019710276,-0.013103359,-0.00680484,-0.03239308,-0.005033063,-0.0085117845,0.025179628,-0.006144317,-0.014930474,0.030260136,0.00097473664,0.014124356,0.0050878967,0.01926955,0.014635881,0.018655008,-0.0045906114,0.048546992,0.008433639,0.0142572615,-0.0066058347,0.013780972,0.008892329
P007,Apartment Complex Development Project 007,Other,Pennsylvania,06-08-2024 00:00,17-11-2024 00:00,On Track,Low,T003,Task 003 of Apartment Complex Development Project 007,Pending,Ivy,10,1720,0,0.92,False,"['Task', '003', 'of', 'Apartment', 'Complex', 'Development', 'Project', '007']",-0.00036421558,0.008268675,0.0023784747,0.015972044,0.0023898364,-0.026518296,0.03270697,0.056936823,-0.031491794,-0.03789935,-0.0025232427,-0.03275784,0.0051064063,0.028613634,0.008860453,-0.00089538994,0.028098691,0.0037867185,-0.013438415,-0.06044074,0.018719403,0.0045796046,0.021444624,-0.020778295,0.0048043537,0.005017118,-0.015342238,0.0117341755,-0.018680975,0.009759193,0.035770472,-0.014301331,0.008731592,-0.04635461,-0.016225101,0.02060073,0.019287258,-0.00077740813,-0.012657426,-0.011733098,0.010379168,-0.016245063,-0.0140478425,0.014061224,0.024677757,-0.014418789,-0.020728936,-0.013837841,0.016742684,0.013597733,0.008901022,-0.014555271,-0.010255874,-0.009920519,-0.008315121,0.001298243,0.01268062,-0.0060934913,-0.012232067,0.005842973,-0.0014246381,-0.01347421,0.03309887,0.009591823,-0.02228816,0.045681566,0.010064791,0.027108248,-0.03381281,0.01904651,-0.0022834418,0.02486756,0.024141477,0.002130045,0.02861693,0.0036548981,0.017675718,0.020002123,-0.011480856,-0.00834201,-0.032854594,-0.0067172367,-0.008705909,0.024592822,-0.006801512,-0.0156217,0.030273361,0.0006381506,0.013271583,0.0056894924,0.020674078,0.01421869,0.019437727,-0.004752944,0.04782006,0.0074476954,0.014281673,-0.005113764,0.014260642,0.010013946
P008,Commercial Center Construction Project 008,Construction,Illinois,17-04-2024 00:00,13-09-2024 00:00,On Track,Medium,T001,Task 001 of Commercial Center Construction Project 008,Pending,Alice,17,9458,0,0.59,False,"['Task', '001', 'of', 'Commercial', 'Center', 'Construction', 'Project', '008']",-0.0041310424,0.008679028,0.0044610654,0.016190436,-0.00075123576,-0.024429908,0.030038016,0.054445166,-0.03016689,-0.03360821,-0.0022041555,-0.034066226,0.0019718085,0.026079781,0.006863913,-0.00053675094,0.023100374,0.0020511278,-0.017093586,-0.05890021,0.017335206,0.0089925425,0.023700433,-0.01972669,0.006082056,0.0059994846,-0.013884353,0.008084697,-0.020206876,0.008537361,0.0343363,-0.016707158,0.010631308,-0.044345893,-0.015077453,0.024273805,0.023373818,-0.0018540544,-0.016094826,-0.009803352,0.0086811595,-0.01775079,-0.0186303,0.010993276,0.024647411,-0.013323677,-0.020205736,-0.010459953,0.015568763,0.013256745,0.008249339,-0.01855825,-0.0089085745,-0.0050854697,-0.011161187,0.0021359662,0.014548924,-0.008637546,-0.0133233275,0.0063401223,0.00021577766,-0.013674939,0.03542442,0.008796178,-0.02103446,0.043170065,0.0059792954,0.028067017,-0.03358372,0.0208531,-0.0019190473,0.027006803,0.024435874,0.0011743428,0.025284216,0.001982429,0.014458518,0.013989875,-0.0105655715,-0.0065321666,-0.028865246,-0.010639995,-0.010172244,0.021864932,-0.010540695,-0.015464824,0.024448074,-0.00021233404,0.014086479,0.011502811,0.020318167,0.016789488,0.017814176,-0.008307473,0.045212865,0.011581943,0.014267457,-0.004878253,0.014167044,0.0071731713
P008,Commercial Center Construction Project 008,Construction,Washington,17-04-2024 00:00,05-11-2024 00:00,On Track,Low,T002,Task 002 of Commercial Center Construction Project 008,Pending,Charlie,21,4735,0,0.26,False,"['Task', '002', 'of', 'Commercial', 'Center', 'Construction', 'Project', '008']",-0.004116636,0.009665,0.004637632,0.017483478,0.0010077845,-0.025226252,0.030392254,0.055910256,-0.029153021,-0.03442849,-0.00040982722,-0.03382403,0.00343776,0.027058728,0.008385914,0.00024383905,0.025442967,0.0021130259,-0.018076291,-0.058964845,0.019045332,0.0089301765,0.024244575,-0.019818028,0.0058715334,0.0068652355,-0.013736206,0.010051265,-0.020531662,0.00788377,0.034366727,-0.016313268,0.010485223,-0.044444203,-0.014923576,0.024522915,0.024234029,-0.0032850488,-0.018246178,-0.008324403,0.008105931,-0.016518518,-0.017232945,0.011066195,0.0260962,-0.012878203,-0.020136327,-0.011905471,0.015545742,0.013434607,0.008649649,-0.017776845,-0.011316691,-0.007481385,-0.010948104,0.0018290929,0.0137671735,-0.0066490374,-0.012002276,0.0068611354,-0.00080866425,-0.013189801,0.03594662,0.009880205,-0.021448225,0.042925466,0.0059110713,0.029270662,-0.03356008,0.021198148,-0.0015016809,0.026273305,0.023730429,0.001679044,0.025611084,0.0003729037,0.015313887,0.014783962,-0.011504194,-0.006866162,-0.031015508,-0.009175649,-0.01053126,0.023889827,-0.01086769,-0.015001461,0.026726801,-0.0006902084,0.014314361,0.010123837,0.018601732,0.015841523,0.019092722,-0.008327387,0.046122152,0.011025504,0.015490911,-0.004843594,0.0137224905,0.0074922964
P008,Commercial Center Construction Project 008,Construction,Georgia,17-04-2024 00:00,19-10-2024 00:00,On Track,High,T003,Task 003 of Commercial Center Construction Project 008,Pending,Charlie,7,9460,0,0.45,False,"['Task', '003', 'of', 'Commercial', 'Center', 'Construction', 'Project', '008']",-0.0039411215,0.008686094,0.003767745,0.017502319,0.0008919154,-0.024121663,0.030331664,0.05550758,-0.030534673,-0.032756656,-0.002359073,-0.033904493,0.0019200598,0.028179877,0.0067012785,1.9609288e-05,0.024025595,0.0035242748,-0.016383965,-0.06060737,0.018975878,0.008179957,0.024088228,-0.019913284,0.0067304606,0.0067030746,-0.014496106,0.010244824,-0.021890884,0.0079573635,0.035234086,-0.015616418,0.011541257,-0.04547683,-0.014364731,0.022733632,0.022758758,-0.0021312374,-0.01718382,-0.009454709,0.007914773,-0.01804354,-0.019280547,0.012553403,0.025996314,-0.014154076,-0.020163622,-0.011597642,0.016598852,0.0129113635,0.008646478,-0.01732591,-0.008882195,-0.0068376414,-0.010294856,0.000960568,0.012341328,-0.008936718,-0.01282898,0.006621663,-0.00023432134,-0.01462027,0.03539595,0.01016032,-0.022430915,0.043684512,0.007276086,0.029472591,-0.033937145,0.023584247,-0.0029355423,0.027562672,0.02356176,0.0008080739,0.026350897,0.0018210406,0.015677122,0.0150758065,-0.00988169,-0.008403332,-0.03147702,-0.010859824,-0.010725385,0.02330302,-0.011524884,-0.015692689,0.026740026,-0.0010267944,0.013461588,0.010725433,0.02000626,0.015424332,0.019875443,-0.0084897205,0.04539522,0.0100395605,0.015515323,-0.0033515233,0.014202161,0.008613913
P009,Highway Reconstruction Project 009,Other,Texas,27-04-2024 00:00,28-04-2025 00:00,On Hold,High,T001,Task 001 of Highway Reconstruction Project 009,Pending,Charlie,35,6385,0,0.36,False,"['Task', '001', 'of', 'Highway', 'Reconstruction', 'Project', '009']",-0.0029775554,0.010821809,0.0013276461,0.015020796,-0.0012405562,-0.02628276,0.0305391,0.05574014,-0.03138754,-0.03783849,-0.0010502079,-0.033766974,0.0021320323,0.02269272,0.007236478,0.0010325887,0.030417064,0.0032491188,-0.016376643,-0.06070786,0.01895122,0.007910365,0.02647542,-0.019073531,0.0066177314,0.0067409985,-0.014320338,0.010156068,-0.019144272,0.010711952,0.033905935,-0.01706418,0.01108971,-0.05012397,-0.015840454,0.019627228,0.021319037,-0.0008763128,-0.012756087,-0.009516395,0.009015545,-0.017491126,-0.014455073,0.011318847,0.024326922,-0.0127342725,-0.02186801,-0.011258696,0.0146783395,0.013327283,0.01192941,-0.017575847,-0.012630918,-0.00813202,-0.010519883,-0.00023888258,0.01725507,-0.0073124436,-0.016134335,0.0073788753,-0.001289237,-0.014628522,0.03485333,0.010857388,-0.022003595,0.04607165,0.008917914,0.026650617,-0.032670986,0.01926524,-0.00289887,0.02317394,0.024496865,0.0018416435,0.026946513,0.0031559896,0.017433723,0.016960401,-0.010422052,-0.0064675105,-0.030052675,-0.0069646006,-0.0073877075,0.021529574,-0.010153354,-0.016410599,0.02722606,0.0027322036,0.0134131685,0.007212588,0.022331359,0.016835986,0.018425941,-0.0058874143,0.04889629,0.0073495572,0.015588424,-0.00566247,0.010842474,0.009288937
P009,Highway Reconstruction Project 009,Other,Virginia,27-04-2024 00:00,01-06-2025 00:00,On Hold,Medium,T002,Task 002 of Highway Reconstruction Project 009,Pending,Ivy,2,7980,0,0.88,False,"['Task', '002', 'of', 'Highway', 'Reconstruction', 'Project', '009']",-0.0029610905,0.011948635,0.0015294366,0.01649856,0.0007697526,-0.027192866,0.030943943,0.057414528,-0.030228835,-0.038775954,0.0010004528,-0.033490177,0.0038074057,0.023811515,0.008975908,0.0019246917,0.033094313,0.0033198595,-0.017499736,-0.060781725,0.02090565,0.007839091,0.027097298,-0.019177916,0.006377134,0.007730428,-0.014151027,0.012403576,-0.019515455,0.009964992,0.033940714,-0.016614022,0.010922755,-0.050236326,-0.015664594,0.019911926,0.022302138,-0.0025117348,-0.015214774,-0.007826169,0.008358143,-0.016082814,-0.012858096,0.011402183,0.025982682,-0.0122251585,-0.021788685,-0.012910715,0.014652029,0.013530552,0.012386908,-0.016682813,-0.015383052,-0.010870209,-0.0102763595,-0.00058959506,0.01636164,-0.0050398633,-0.014624561,0.007974318,-0.0024600278,-0.014074079,0.03545014,0.0120962765,-0.022476468,0.045792107,0.008839942,0.02802621,-0.032643966,0.01965958,-0.00242188,0.022335652,0.023690643,0.002418445,0.027320076,0.0013165319,0.018411288,0.017867927,-0.011494763,-0.0068492196,-0.032510113,-0.005291062,-0.007798011,0.02384374,-0.010527062,-0.015881043,0.02983032,0.0021860613,0.0136736045,0.005636618,0.02036972,0.015752597,0.019887138,-0.0059101735,0.04993548,0.006713628,0.016986659,-0.005622859,0.010334413,0.009653651
